session_id,unit_id,channel,depth,n_spikes_unit,session_duration_sec,trough_to_peak,repolarization_time,firing_rate,fano_factor,cv_isi,burst_index
2024-03-27_240327_114515,384,68,200.0,135791,10575.620266666667,0.6312043215761043,0.17515093740069906,12.840003382874867,1.8503507296887975,1.6026382729132733,1.7355981057628087
2024-03-27_240327_114515,390,79,750.0,20192,10575.620266666667,0.15201779472513516,0.04957102001906577,1.9092969954342285,2.000333801444332,9.131202188106581,14.079739045899112
2024-03-27_240327_114515,391,79,750.0,13449,10575.620266666667,0.46266285351128067,0.15862726406101046,1.2716984593697969,2.969640082119678,5.163977421329551,45.63706946093433
2024-03-27_240327_114515,392,88,1200.0,144323,10575.620266666667,0.6543374642516683,0.21150301874801394,13.646764573695233,1.5621794322992415,1.3716557856399099,1.2120787334424372
2024-03-27_240327_114515,394,89,1250.0,170532,10575.620266666667,0.5386717508738481,0.20489354941213853,16.125011649434917,2.1443177449973296,1.4362138328746563,1.613877640066045
2024-03-27_240327_114515,396,41,1125.0,28368,10575.620266666667,0.2148077534159518,0.08261836669844294,2.6823958580862812,1.8653400542224599,2.134978431361016,4.299878674856858
2024-03-27_240327_114515,397,86,1100.0,95926,10575.620266666667,0.6312043215761043,0.28751191611058147,9.070484527734934,1.6864541826271813,1.4910486963249991,2.1169671628662408
2024-03-27_240327_114515,398,43,1025.0,14785,10575.620266666667,0.26107403876707985,0.11236097870988242,1.3980267471025687,1.1530614469613971,1.4648810908086365,2.5732704886778195
2024-03-27_240327_114515,405,65,50.0,231084,10575.620266666667,0.7237368922783604,0.17184620273276136,21.850633265299287,1.4732039371741477,1.3033441734609912,1.2561052924520728
2024-03-27_240327_114515,407,66,100.0,179764,10575.620266666667,0.6411185255799174,0.26107403876707974,16.99796281137275,1.7570438783639521,1.6360463132597312,1.523814201883383
2024-03-27_240327_114515,408,67,150.0,16268,10575.620266666667,0.8394026056561805,0.17515093740069906,1.5382549287700094,2.049970475713499,24.599054334071127,2.3909998363084854
2024-03-27_240327_114515,410,67,150.0,10438,10575.620266666667,0.6278995869081665,0.18176040673657448,0.9869870264630782,1.4883867568030387,7.289027646818737,1.9852454381034232
